1.1265650795769564,16,8601,1
1.1309426736041943,13,11156,1
1.135320267631432,13,13679,1
1.1396978616586697,11,17304,1
1.1440754556859076,11,20156,1
1.1484530497131453,11,24375,1
1.152830643740383,10,23835,1
1.157208237767621,10,21148,1
1.1615858317948586,10,17648,1
1.1659634258220966,10,20218,1
1.1703410198493343,9,22851,1
1.1747186138765722,9,19593,1
1.1790962079038099,9,23000,1
1.1834738019310476,9,20726,1
1.1878513959582855,9,22421,1
1.1922289899855232,9,18148,1
1.1966065840127609,9,19906,1
1.2009841780399988,8,21648,1
1.2053617720672367,8,21421,1
1.2097393660944744,8,22054,1
1.214116960121712,8,13015,1
1.21849455414895,8,26781,1
1.2228721481761877,8,14906,1
1.2272497422034254,8,16335,1
1.2316273362306633,7,17695,1
1.236004930257901,8,19031,1
1.2403825242851387,7,20453,1
1.2447601183123767,7,20164,1
1.2491377123396146,7,21226,1
1.2535153063668523,7,20406,1
1.25789290039409,7,20835,1
1.2622704944213279,7,19570,1
1.2666480884485656,7,21031,1
1.2710256824758033,8,9218,1
1.2754032765030412,8,9437,1
1.279780870530279,8,10382,1
1.2841584645575168,7,10867,1
1.2885360585847545,7,11421,1
1.2929136526119924,8,11523,1
1.2972912466392301,7,12453,1
1.3016688406664678,7,12664,1
1.3060464346937057,7,13492,1
1.3104240287209434,7,13515,1
1.3148016227481811,7,14359,1
1.319179216775419,7,14757,1
1.3235568108026567,7,15257,1
1.3279344048298947,7,15679,1
1.3323119988571324,7,17007,1
1.3366895928843703,7,17312,1
1.341067186911608,6,17648,1
1.3454447809388457,7,17882,1
1.3498223749660836,6,18687,1
1.3541999689933213,7,19585,1
1.358577563020559,6,20187,1
1.362955157047797,6,16531,1
1.3673327510750348,7,16296,1
1.3717103451022725,6,16992,1
1.3760879391295102,6,17843,1
1.3804655331567481,6,18625,1
1.3848431271839858,7,18906,1
1.3892207212112235,6,18921,1
1.3935983152384614,6,19359,1
1.3979759092656994,6,19460,1
1.4023535032929368,6,20429,1
1.4067310973201748,6,19429,1
1.4111086913474127,6,19843,1
1.4154862853746504,6,20875,1
1.419863879401888,7,14140,1
1.424241473429126,6,14015,1
1.4286190674563637,7,15062,1
1.4329966614836014,6,14796,1
1.4373742555108393,7,15468,1
1.4417518495380772,6,15937,1
1.4461294435653147,6,16015,1
1.4505070375925526,6,16531,1
1.4548846316197905,6,17117,1
1.4592622256470282,6,16500,1
1.463639819674266,6,17203,1
1.4680174137015038,6,17164,1
1.4723950077287415,6,17929,1
1.4767726017559792,7,17773,1
1.4811501957832172,7,18054,1
1.485527789810455,6,18195,1
1.4899053838376928,6,18093,1
1.4942829778649305,6,18460,1
1.4986605718921684,6,18562,1
1.503038165919406,6,18867,1
1.5074157599466438,6,19078,1
1.5117933539738817,6,20109,1
1.5161709480011194,7,11007,1
1.520548542028357,7,11625,1
1.524926136055595,7,11679,1
1.529303730082833,7,11398,1
1.5336813241100706,7,11750,1
1.5380589181373083,7,11312,1
1.5424365121645462,7,11617,1
1.546814106191784,7,12015,1
1.5511917002190216,7,11156,1
1.5555692942462596,7,11585,1
1.5599468882734975,7,11539,1
1.564324482300735,7,12210,1
1.5687020763279729,6,11710,1
1.5730796703552108,7,11851,1
1.5774572643824485,7,11851,1
1.5818348584096862,7,11875,1
1.586212452436924,7,11695,1
1.5905900464641618,7,12101,1
1.5949676404913995,7,11929,1
1.5993452345186374,7,11429,1
1.6037228285458753,7,11703,1
1.6081004225731128,7,11562,1
1.6124780166003507,7,11398,1
1.6168556106275886,7,11343,1
1.6212332046548263,7,11250,1
1.625610798682064,7,11117,1
1.629988392709302,7,11273,1
1.6343659867365397,7,11046,1
1.6387435807637774,7,11593,1
1.6431211747910153,7,10718,1
1.6474987688182532,7,10914,1
1.6518763628454909,7,10867,1
1.6562539568727286,7,11187,1
1.6606315508999665,7,11312,1
1.6650091449272042,7,10945,1
1.669386738954442,7,10414,1
1.6737643329816798,6,19312,1
1.6781419270089177,6,19218,1
1.6825195210361552,6,19273,1
1.6868971150633931,6,19187,1
1.691274709090631,7,19304,1
1.6956523031178687,6,19117,1
1.7000298971451064,6,18468,1
1.7044074911723444,6,18406,1
1.708785085199582,7,18195,1
1.7131626792268198,7,17625,1
1.7175402732540577,7,17617,1
1.7219178672812956,7,17406,1
1.726295461308533,6,17617,1
1.730673055335771,7,17078,1
1.735050649363009,6,16875,1
1.7394282433902466,7,16390,1
1.7438058374174843,7,16109,1
1.7481834314447222,7,15148,1
1.75256102547196,7,15718,1
1.7569386194991976,7,15125,1
1.7613162135264355,7,14828,1
1.7656938075536734,7,15257,1
1.7700714015809111,7,14531,1
1.7744489956081488,7,14242,1
1.7788265896353868,7,13750,1
1.7832041836626245,7,13640,1
1.7875817776898622,7,13359,1
1.7919593717171,7,19117,1
1.7963369657443378,7,18429,1
1.8007145597715755,7,18203,1
1.8050921537988134,7,17367,1
1.8094697478260513,7,17351,1
1.813847341853289,7,16921,1
1.8182249358805267,8,16304,1
1.8226025299077646,7,15789,1
1.8269801239350023,7,15640,1
1.83135771796224,7,14656,1
1.835735311989478,7,18718,1
1.8401129060167158,7,18390,1
1.8444905000439533,7,17695,1
1.8488680940711912,8,16898,1
1.8532456880984292,7,16484,1
1.8576232821256669,8,15765,1
1.8620008761529045,8,15328,1
1.8663784701801425,8,14710,1
1.8707560642073802,8,14132,1
1.8751336582346179,8,13695,1
1.8795112522618558,8,13101,1
1.8838888462890937,8,12570,1
1.8882664403163312,8,11812,1
1.892644034343569,8,11500,1
1.897021628370807,8,10953,1
1.9013992223980445,8,10328,1
1.9057768164252824,8,9898,1
1.9101544104525203,8,9312,1
1.9145320044797582,9,9226,1
1.9189095985069957,9,8554,1
1.9232871925342336,8,21570,1
1.9276647865614716,9,7648,1
1.932042380588709,8,20953,1
1.936419974615947,8,18195,1
1.9407975686431849,8,17500,1
1.9451751626704228,8,17210,1
1.9495527566976603,9,18429,1
1.9539303507248982,9,18039,1
1.958307944752136,9,17867,1
1.9626855387793736,9,16554,1
1.9670631328066115,10,15304,1
1.9714407268338494,9,13859,1
1.9758183208610869,9,17882,1
1.9801959148883248,9,17562,1
1.9845735089155627,9,17500,1
1.9889511029428006,10,16476,1
1.9933286969700381,10,14937,1
1.997706290997276,10,13257,1
2.002083885024514,10,12140,1
2.0064614790517514,10,16773,1
2.0108390730789893,10,17007,1
2.0152166671062273,10,17203,1
2.0195942611334647,10,16585,1
2.0239718551607027,10,16546,1
2.0283494491879406,10,16375,1
2.0327270432151785,11,17664,1
2.037104637242416,11,15992,1
2.041482231269654,11,16515,1
2.045859825296892,11,16351,1
2.0502374193241293,11,14226,1
2.054615013351367,11,11757,1
2.058992607378605,11,9851,1
2.0633702014058426,12,7929,1
1.1309426736041943,18,7203,1
1.135320267631432,16,9015,1
1.1396978616586697,13,11953,1
1.1440754556859076,12,14320,1
1.1484530497131453,11,17554,1
1.152830643740383,11,20890,1
1.157208237767621,10,21765,1
1.1615858317948586,10,25539,1
1.1659634258220966,10,23515,1
1.1703410198493343,10,18453,1
1.1747186138765722,10,21304,1
1.1790962079038099,10,17546,1
1.1834738019310476,9,24976,1
1.1878513959582855,9,19359,1
1.1922289899855232,9,21304,1
1.1966065840127609,9,22250,1
1.2009841780399988,9,18593,1
1.2053617720672367,9,19820,1
1.2097393660944744,8,21312,1
1.214116960121712,8,21578,1
1.21849455414895,8,22390,1
1.2228721481761877,9,12671,1
1.2272497422034254,8,27296,1
1.2316273362306633,8,14875,1
1.236004930257901,8,16382,1
1.2403825242851387,7,17882,1
1.2447601183123767,7,19320,1
1.2491377123396146,8,20656,1
1.2535153063668523,7,20359,1
1.25789290039409,7,19960,1
1.2622704944213279,7,20562,1
1.2666480884485656,7,21742,1
1.2710256824758033,7,19835,1
1.2754032765030412,7,20296,1
1.279780870530279,8,9109,1
1.2841584645575168,8,9898,1
1.2885360585847545,8,9859,1
1.2929136526119924,8,10375,1
1.2972912466392301,8,11164,1
1.3016688406664678,8,11382,1
1.3060464346937057,8,12273,1
1.3104240287209434,8,12695,1
1.3148016227481811,7,13062,1
1.319179216775419,7,13578,1
1.3235568108026567,7,14023,1
1.3279344048298947,7,14578,1
1.3323119988571324,7,15304,1
1.3366895928843703,6,15968,1
1.341067186911608,7,16554,1
1.3454447809388457,6,16710,1
1.3498223749660836,7,17703,1
1.3541999689933213,7,18406,1
1.358577563020559,7,19046,1
1.362955157047797,7,19921,1
1.3673327510750348,6,20406,1
1.3717103451022725,7,16351,1
1.3760879391295102,7,16484,1
1.3804655331567481,6,17031,1
1.3848431271839858,7,17695,1
1.3892207212112235,7,18023,1
1.3935983152384614,6,18406,1
1.3979759092656994,7,18695,1
1.4023535032929368,6,19093,1
1.4067310973201748,6,19687,1
1.4111086913474127,7,20250,1
1.4154862853746504,7,19171,1
1.419863879401888,6,19796,1
1.424241473429126,7,20531,1
1.4286190674563637,7,13929,1
1.4329966614836014,7,14304,1
1.4373742555108393,7,14703,1
1.4417518495380772,7,14726,1
1.4461294435653147,7,15148,1
1.4505070375925526,6,15546,1
1.4548846316197905,6,15781,1
1.4592622256470282,7,15960,1
1.463639819674266,7,16500,1
1.4680174137015038,7,16710,1
1.4723950077287415,6,16601,1
1.4767726017559792,7,16867,1
1.4811501957832172,7,17164,1
1.485527789810455,7,17382,1
1.4899053838376928,7,17437,1
1.4942829778649305,6,18242,1
1.4986605718921684,6,18109,1
1.503038165919406,6,18164,1
1.5074157599466438,7,18468,1
1.5117933539738817,7,18414,1
1.5161709480011194,6,19164,1
1.520548542028357,6,18875,1
1.524926136055595,6,18929,1
1.529303730082833,6,19070,1
1.5336813241100706,6,19421,1
1.5380589181373083,6,19343,1
1.5424365121645462,6,19531,1
1.546814106191784,6,19343,1
1.5511917002190216,6,19687,1
1.5555692942462596,6,19617,1
1.5599468882734975,6,19968,1
1.564324482300735,6,19851,1
1.5687020763279729,6,20789,1
1.5730796703552108,7,11742,1
1.5774572643824485,7,11179,1
1.5818348584096862,7,11257,1
1.586212452436924,7,11796,1
1.5905900464641618,7,11468,1
1.5949676404913995,7,11273,1
1.5993452345186374,7,11359,1
1.6037228285458753,7,11281,1
1.6081004225731128,7,10945,1
1.6124780166003507,7,11367,1
1.6168556106275886,7,11312,1
1.6212332046548263,7,11359,1
1.625610798682064,7,11203,1
1.629988392709302,7,11171,1
1.6343659867365397,7,11132,1
1.6387435807637774,7,11398,1
1.6431211747910153,7,11109,1
1.6474987688182532,7,10320,1
1.6518763628454909,6,19390,1
1.6562539568727286,6,20203,1
1.6606315508999665,7,11437,1
1.6650091449272042,7,10757,1
1.669386738954442,7,10382,1
1.6737643329816798,6,18757,1
1.6781419270089177,6,19015,1
1.6825195210361552,7,18773,1
1.6868971150633931,7,19031,1
1.691274709090631,6,18468,1
1.6956523031178687,7,18679,1
1.7000298971451064,7,18367,1
1.7044074911723444,7,18312,1
1.708785085199582,7,18164,1
1.7131626792268198,7,18375,1
1.7175402732540577,7,17382,1
1.7219178672812956,7,17164,1
1.726295461308533,6,16828,1
1.730673055335771,7,16718,1
1.735050649363009,7,16851,1
1.7394282433902466,7,16312,1
1.7438058374174843,7,16054,1
1.7481834314447222,7,15773,1
1.75256102547196,7,15328,1
1.7569386194991976,7,15171,1
1.7613162135264355,7,15007,1
1.7656938075536734,7,14820,1
1.7700714015809111,7,14414,1
1.7744489956081488,7,13984,1
1.7788265896353868,7,13578,1
1.7832041836626245,7,19718,1
1.7875817776898622,7,19343,1
1.7919593717171,7,18953,1
1.7963369657443378,7,18296,1
1.8007145597715755,7,17867,1
1.8050921537988134,7,17210,1
1.8094697478260513,7,17000,1
1.813847341853289,7,16468,1
1.8182249358805267,8,16218,1
1.8226025299077646,7,16070,1
1.8269801239350023,7,14921,1
1.83135771796224,7,19187,1
1.835735311989478,7,18234,1
1.8401129060167158,7,17929,1
1.8444905000439533,8,17460,1
1.8488680940711912,8,16476,1
1.8532456880984292,7,16718,1
1.8576232821256669,7,15875,1
1.8620008761529045,8,15218,1
1.8663784701801425,8,14695,1
1.8707560642073802,8,14039,1
1.8751336582346179,8,13304,1
1.8795112522618558,8,12593,1
1.8838888462890937,8,12890,1
1.8882664403163312,8,12179,1
1.892644034343569,8,11617,1
1.897021628370807,8,10976,1
1.9013992223980445,9,10468,1
1.9057768164252824,9,9867,1
1.9101544104525203,9,9421,1
1.9145320044797582,9,9093,1
1.9189095985069957,9,8421,1
1.9232871925342336,8,21234,1
1.9276647865614716,9,7812,1
1.932042380588709,8,20828,1
1.936419974615947,8,17835,1
1.9407975686431849,9,18593,1
1.9451751626704228,9,17460,1
1.9495527566976603,9,18257,1
1.9539303507248982,9,18187,1
1.958307944752136,9,17882,1
1.9626855387793736,9,16484,1
1.9670631328066115,9,15031,1
1.9714407268338494,10,14015,1
1.9758183208610869,10,12343,1
1.9801959148883248,10,18078,1
1.9845735089155627,10,17726,1
1.9889511029428006,10,16609,1
1.9933286969700381,10,14867,1
1.997706290997276,10,13632,1
2.002083885024514,10,12210,1
2.0064614790517514,10,16851,1
2.0108390730789893,11,16960,1
2.0152166671062273,10,18242,1
2.0195942611334647,10,16929,1
2.0239718551607027,11,16257,1
2.0283494491879406,10,17281,1
2.0327270432151785,11,17414,1
2.037104637242416,11,16171,1
2.041482231269654,11,16570,1
2.045859825296892,11,16523,1
2.0502374193241293,11,14585,1
2.054615013351367,12,11890,1
2.058992607378605,11,10398,1
2.0633702014058426,12,7929,1
